日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
9/05,機器學習架構工程師(竹南/台南),群創光電股份有限公司,台南市新市區環西路一段3號/苗栗縣竹南鎮科學路160號,待遇面議,"1. 建置 ML(Machine learning) pipeline，應用於開發特定智能製造解決方案所需之軟體平台與實務應用端合作，開發與驗證機器學習模組、測試與掌握最新ML技術(包含數據可視化、模型效能提升與可解釋性)2. 依據產品或專案需求，與團隊合作進行下列任務:*資料收集，處理及儲存 (Extract-Transform-Load)*進行ML model 包裝，封裝模型並將其部署為容器，提供 ML inference api 服務*設計ML infrastructure 架構，目的是對 ML model 進行 tracking, retrain, deploy, monitor 等有效率的驗證與可重複的部署*提供各式統計、分析、監控等視覺化報表資料*針對異常事件發送告警機制3. 合作對象包含：前/後端軟體工程師、Data Scientist、DevOps，須具備良好的溝通能力和團隊合作經驗",台南市新市區,經歷不拘,大學,上市上櫃,82sl4,www.104.com.tw/job/82sl4?jobsource=jolist_a_relevance
9/04,軟體維運工程師,陶林數值測量工程有限公司,台中市北屯區崇德路二段130號17樓之2,"38,000",1.開發及維護現有系統，進行系統上線前的測試，並在系統上線後負責其維護和營運。2.配合建立持續整合和持續部署 (CI/CD)流程。3.熟悉常見硬體組件和設備（如CPU、RAM、硬碟、網路設備等）的配置和維護。4.配合ISO27001認證的驗證和稽核工作，以確保符合資訊安全標準。.主動積極具學習熱忱，重視團隊溝通及合作。,台中市北屯區,經歷不拘,大學,員工25人,837dv,www.104.com.tw/job/837dv?jobsource=jolist_a_relevance
9/07,自動化軟體工程師,大立光電股份有限公司,台中市南屯區精科路11號,待遇面議,1. 自動化設備自主開發之軟體設計。2. 機器人程式開發與維護。3. 機台控制系統的導入與開發。4. 設備開發試、量產驗正與問題點分析。,台中市南屯區,經歷不拘,大學,上市上櫃,40nxo,www.104.com.tw/job/40nxo?jobsource=jolist_a_relevance
9/05,應用軟體研發工程師,無間科技股份有限公司,台中市大里區東湖里科技路3號7樓之2,"30,000",1. 雲端應用軟體系統前後端程式開發 2.AI影像辨識系統開發與維護 3.APP程式開發 4.維護既有產品、專案系統  ,台中市大里區,1年以上,專科,員工15人,7lsdn,www.104.com.tw/job/7lsdn?jobsource=jolist_a_relevance
9/07,QA 測試工程師(台中)-線上面試,九七科技股份有限公司,台中市西屯區,"35,000",*加分條件具備系統壓⼒測試、效能與API測試相關經驗者具備Web或⼿遊測試相關經驗，熟悉軟體測試流程者具資料庫操作能⼒熟悉程式語言：Java、JavaScript、Python..等熟悉Appium、Selenium、,台中市西屯區,2年以上,大學,,735tw,www.104.com.tw/job/735tw?jobsource=jolist_a_relevance
9/06,AZ0200-軟體應用工程師(高雄),QNAP_威聯通科技股份有限公司,高雄市三民區博愛一路55號,待遇面議,"本職缺為企業儲存軟體事業處在高雄辦公室的軟體應用 & 產品優化工作，主要的工作內容有1. Investigate product feedbacks from customer sites, analyze root cause of issues.2. Review existing product design, identify weaknesses and propose, monitor effectiveness.3. Propose solutions to enhance user experience.4. Interact with technical support to serve customer in time.. Co-work with test team to detect fault issues for the quality verification.6. Prepare reports and documentations to enhance knowledge base.擅長工具：Linux、Windows、Mac OS",高雄市三民區,經歷不拘,大學,員工1300人,65e1i,www.104.com.tw/job/65e1i?jobsource=jolist_a_relevance
9/07,(台南)演算法開發工程師(F),矽創電子股份有限公司,台南市永康區中華路1-119號18樓,待遇面議,  1. 嵌入式系統開發  2. Linux 驅動程式開發  3. Android 系統開發  4. 觸控螢幕演算法開發,台南市永康區,2年以上,碩士,上市上櫃,723eg,www.104.com.tw/job/723eg?jobsource=jolist_a_relevance
9/06,(MES)製程程式設計工程師,希世比能源科技股份有限公司,台南市官田區工業西路16號,"35,000",1.生產製造系統規劃及維護2.資訊系統程式開發3.系統分析及問題排除4.其他專案及主管交辦事項※具PHP、Python及MS-SQL維護經驗者尤佳**公司提供上下班交通車(隆田火車站接送)，歡迎投遞**,台南市官田區,經歷不拘,專科,員工620人,3fvjb,www.104.com.tw/job/3fvjb?jobsource=jolist_a_relevance
8/30,全端工程師,盈聖股份有限公司,台中市南屯區大墩十一街346巷11號,"48,000","A.可開發、維護平台營運網站、後台管理系統平台B.第三方 API 串接（金流,  FB, LINE API... etc.）C.協助數據資料整理及報表建置職務技能    1. 使用 PHP VUE.js開發    2. 熟悉 PHP VUE MVC架構使用 Laravel 框架    3. 熟悉 PHP Router路由概念    4. 能夠部署與規劃 RESTful API與 OAuth2",台中市南屯區,2年以上,大學,員工10人,7wt3i,www.104.com.tw/job/7wt3i?jobsource=jolist_a_relevance
8/31,軟體專案經理 Software Project Manager,資旅軟體開發有限公司,高雄市前金區高雄市前金區中正四路211號16樓之一,"50,000","GLSoft 相信科技能夠創造更好的世界，我們正在尋找與我們有相同信念的夥伴加入我們的行列。【 職務內容 】  1. 負責專案執行和追蹤，監控專案進度，確保開發時程的順利進行  2. 規劃和審查專案團隊的進度，整合並確認開發技術和文件的有效性  3. 確認並釐清專案需求，確保團隊對專案目標有清晰的理解  4. 與各部門進行溝通和協調，解決跨部門問題，並提供必要的支援  5. 確保專案交付的品質符合要求，並進行相應的品質控制活動  6. 定期向上級主管和客戶報告目前的進度，並提供詳細的專案狀況  7. 即時回報專案狀況，包括進展、風險和問題，以便能夠及時採取適當的行動【 職務需求 】  1. 具備與國內外客戶進行洽商並成功完成專案的能力  2. 熟悉敏捷式開發和專案管理經驗  3. 具完整參與系統企劃開發設計的 PM 背景  4. 擅長與 RD、設計師、工程師溝通  5. 良好的口條表達與人際溝通能力  6. 熟練使用 JIRA、GitLab 及其他專案開發相關軟體【 必備特質 】  1. 享受與團隊一起學習進步的快感  2. 具有自律的工作態度，自主管理並完成每日工作目標，有良好的團隊合作和溝通能力  3. 渴望參與國際級專案歡迎加入 GLSoft 的團隊，讓我們一起以行動力成為驅動社會演進的力量。【JOB DESCRIPTION】1.Responsible for project execution and tracking, controlling project progress, and conducting development schedules2.Plan and review the project team's progress, integrate and verify development technology and documents3.Confirm and clarify project requirements4.Communicate and coordinate cross-departmental issues and provide necessary support.Ensure project delivery quality6.Regularly report the current progress to the supervisor and the customer7.Provide real-time updates on the project status【JOB REQUIREMENTS】1.Ability to negotiate with domestic and international clients and complete projects2.Strong leadership and team building skills3.Proactive, willing to collaborate with the team4.Agile thinking, familiar with agile development and project management experience.Experienced in participating in the planning, development, design, and deployment of systems6.Skilled in communicating with RD, visual designers, and engineers7.Good verbal and written communication skills, value teamwork and continuous learning8.Proficient in using JIRA, Gitlab, and other project development-related software9.Familiarity with JAVA, Backend, or Full Stack engineering development life cycleFamiliarity with the development lifecycle of JAVA, Backend, or Full Stack engineering",高雄市前金區,3年以上,大學,員工80人,7lnpo,www.104.com.tw/job/7lnpo?jobsource=jolist_a_relevance
9/03,專案經理--高雄，台中和台北,德昂資訊股份有限公司,高雄市左營區左營區博愛一路391號4樓,"40,000",德昂公司專注BI和資料倉儲應用開發，也期望提供客戶更優質的中台解決方案，并進入雲端平台市場。因應台北和南部市場的需求，特別擴大招聘PM，負責BI和資料倉儲專案專案管理。 期待有志於數據分析事業的專案管理專家加盟德昂，未來成為我們的中堅骨幹和公司合夥人。 德昂提供完整的職業發展和能力養成計劃，結合與中興和中央等大學的合作，期望助力企業客戶做好數位化轉型的最後五公里。讓數據帶給企業價值，提升決策品質和經營績效。職責：1. 專案管理：負責BI專案的專案管理，包括制定專案計劃、管理進度和預算、風險管理等。2. 資源分配：負責專案資源的分配，包括人力、時間、財務等方面的資源分配，以保證專案的高效運行。3. 團隊管理：管理專案團隊的日常工作，包括分配任務、指導團隊成員、解決團隊問題等，確保專案進度和品質。4. 報告和溝通：向上級主管和客戶報告專案進展情況，與客戶和利益相關者進行溝通，確保專案按時按質完成。條件：1. 教育背景：大學或碩士學歷，工科或商管相關科系。2. 專業領域經驗 ：財務工作背景優先考慮。 2. 技能要求：具備專案管理、專案計劃、風險管理等相關專業知識和技能，熟悉BI專案的  執行流程和相關工具和技術。同時需要具備良好的領導能力和團隊合作能力，能夠有效地3. 管理和指導團隊成員，確保專案進度和品質。4. 工作經驗：3以上專案管理、專案執行等相關工作經驗，有執行BI專案的經驗優先。. 語言能力：良好的中文口語和書面表達能力，能夠有效地與不同利益相關者進行溝通和協調。6. 其他要求：具有良好的客戶服務意識和業務開拓能力，能夠與客戶建立良好的關係和合作。需要具備自主學習和自我提升能力，能夠持續學習和掌握最新的專業知識和技術。,高雄市左營區,5年以上,大學,員工60人,7wwav,www.104.com.tw/job/7wwav?jobsource=jolist_a_relevance
9/05,MES工程師,住華科技股份有限公司,台南市善化區台南科學園區環東路二段32號,"45,000","智慧製造相關系統開發與維護- MES功能開發及管理維護- 機台自動化系統整合、開發及維護- 報表需求收集、評估規劃、開發與維護【薪資福利】大學畢業 工程職: 月起薪 32,000元以上 (視學經歷調整)",台南市善化區,2年以上,大學,員工2000人,7kb6h,www.104.com.tw/job/7kb6h?jobsource=jolist_a_relevance
9/04,工研院電光系統所_軟體工程師(E500/高雄前鎮),工研院 _財團法人工業技術研究院,高雄市前鎮區,待遇面議,體系統相關能力：1. 具Design Pattern 或敏捷式開發參與經驗者佳2. 熟悉Python、C++、C＃、Unity經驗者佳3. 具AR/VR相關實戰經驗者佳4. 具AI 手勢、物件辨識模組應用、與影像處理經驗者佳#本職缺工作地,高雄市前鎮區,經歷不拘,碩士,員工6000人,7uvd4,www.104.com.tw/job/7uvd4?jobsource=jolist_a_relevance
9/04,網路程式設計師,Easytravel_四方通行旅行社股份有限公司,高雄市苓雅區新光路38號25樓之1,"40,000",工作內容1.開發以網路為基礎的應用程式。 2.負責系統開發以及現有系統維護與擴充。3.關聯式資料庫規劃與設計4.API分析設計與規格訂定.需具有工作熱忱和良好溝通能力並且有團隊合作精神。 要求:1. 使用 C# 為主要程式語言2. 具備 ASP.NET Web Form/ASP.NET Core 框架開發經驗。3. 關聯式資料庫 MsSql/MySql使用經驗。4. JavaScript/jQuery 使用經驗。. Bootstrap 與 CSS 使用經驗。,高雄市苓雅區,1年以上,學歷不拘,員工25人,7lyef,www.104.com.tw/job/7lyef?jobsource=jolist_a_relevance
9/05,測試工程師 (榮興自動化科技 ),榮興工業股份有限公司,台南市歸仁區歸仁十三路一段160號5樓之2(國立陽明交通大學台南校區致遠樓),"45,000",1. 依據專案需求擬定測試計劃，並規劃合理有效之測試時程。2. 理解開發功能，進行測試分析、執行及跟進專案項目。3. 設計與撰寫測試計劃與測試案例。4. Bug管理提交與追蹤修正進度。. 根據測試過程與結果，提供改善建議及相關測試報告。6. 協助處理客戶需求或問題，回報相關單位處理並驗證功能。7. 完成主管交辦事宜,台南市歸仁區,2年以上,專科,員工900人,7vwxi,www.104.com.tw/job/7vwxi?jobsource=jolist_a_relevance
9/05,技術工程類 - CIM自動化工程師 - 機器視覺【高雄】,日月光半導體製造股份有限公司,高雄市楠梓區經三路26號,"35,000",1.機器視覺演算法及視覺系統整合應用開發2.專案執行開發與軟體架構實際撰寫3.機器視覺硬體原件評估架設4.人機介面設計**【加班費與獎金另計】**,高雄市楠梓區,經歷不拘,大學,上市上櫃,7942b,www.104.com.tw/job/7942b?jobsource=jolist_a_relevance
8/25,MIS網管工程師,鉅眾資產管理顧問股份有限公司,台中市南屯區文心路一段521號5樓,待遇面議,1.網路、資安系統進行設定、監控、告警、安全性策略的定義與調校處理。2.網路、資安解決方案研究與導入、專案維護管理。3.協助關係企業、提供技術支援、障礙排除。4.對突發狀況緊急應變、處理、提出相關報告。.工作報告、紀錄。6.機房管理、維護。7.主管交辦資訊相關之事務。,台中市南屯區,2年以上,專科,員工260人,7van0,www.104.com.tw/job/7van0?jobsource=jolist_c_relevance
9/01,程式開發工程師,宣德智能股份有限公司,高雄市岡山區本工五路3號,"38,000",1、MES-使用者教育訓練2、MES-系統異常問題排除3、MES-程式開發4、客制系統程式開發及維護、主管交辦事項。<薪資視求職者整體條件而定>,高雄市岡山區,1年以上,專科,,7uc55,www.104.com.tw/job/7uc55?jobsource=jolist_c_relevance
9/04,(052)【高雄軟體研發中心專區】-【新幹班】- 資料科學家,鴻海精密工業股份有限公司,高雄市前鎮區高軟,待遇面議,1. 設計、實施和改進高級統計建模/機器學習/深度學習/數值模擬/優化算法模型（至少其中一個領域）2. 確保建模計劃與主要利益相關者和公司目標定義的需求目標保持一致，並確定模型改進的新假設3. 執行大數據分析和預測分析項目，包括特徵工程、模型構建、算法開發等4. 與數據系統分析師、業務數據分析師、數據工程師、數據平台架構師等團隊緊密合作. 維護與優化上線產品的功能,高雄市前鎮區,1年以上,大學,上市上櫃,81edt,www.104.com.tw/job/81edt?jobsource=jolist_c_relevance
9/01,後端工程師 Backend Engineer,瑞思資訊股份有限公司,台中市北區忠明路424號8F之1,"37,000",1. 有後端程式開發經驗佳(例如：python、php、node.js、golang..等等)。2. 具備 RESTful API 設計及實作經驗與後端 API 開發經驗3. 具備 SQL 資料庫基礎能力。4. 與前端工程師協作，開發網頁前,台中市北區,經歷不拘,專科,員工25人,6zzi7,www.104.com.tw/job/6zzi7?jobsource=jolist_c_relevance
9/05,遊戲機率工程師(學士),弈樂科技股份有限公司,台中市西屯區安和東路3號6樓,"35,000",**應徵時請附上Cover Letter (自薦信)、自傳**機率，與日常生活中「一切」事物息息相關，如降雨機率、猜拳輸贏、抽籤、發票兌獎等，在娛樂的遊戲中更是扮演著重要角色。你可曾好奇過，這些機率如何影響著人們的行為？你可曾思考過，改變這些機率，人們的選擇又會有什麼變化？機率，可以給生活帶來許多樂趣！你可有興趣，挑戰設計更多的機率模型帶給大家更多的娛樂？以下，是我們的工作內容：1. 遊戲設計設計遊戲玩法及規則2. 數學模型建立使用Excel建立遊戲數學模型，計算理論期望值撰寫模擬程式，產生分析、驗證需要數據，進行資料觀察3. 遊戲性調整數值參數設定調整，最佳化遊戲體驗職務要求1.	熟悉機率論、期望值計算、轉移矩陣2.	具備基礎程式編寫能力3.	喜愛遊戲，並熱衷研究遊戲參數4.	主動、積極、負責※工作待遇依個人經歷及專長等條件參考核定，如相關經歷豐富可議更優渥薪資，歡迎能力優秀的您應徵面談,台中市西屯區,經歷不拘,大學,員工200人,6j51h,www.104.com.tw/job/6j51h?jobsource=jolist_c_relevance
9/04,軟體維運工程師,陶林數值測量工程有限公司,台中市北屯區崇德路二段130號17樓之2,"38,000",1.開發及維護現有系統，進行系統上線前的測試，並在系統上線後負責其維護和營運。2.配合建立持續整合和持續部署 (CI/CD)流程。3.熟悉常見硬體組件和設備（如CPU、RAM、硬碟、網路設備等）的配置和維護。4.配合ISO27001認證的驗證和稽核工作，以確保符合資訊安全標準。.主動積極具學習熱忱，重視團隊溝通及合作。,台中市北屯區,經歷不拘,大學,員工25人,837dv,www.104.com.tw/job/837dv?jobsource=jolist_c_relevance
9/07,自動化軟體工程師,大立光電股份有限公司,台中市南屯區精科路11號,待遇面議,1. 自動化設備自主開發之軟體設計。2. 機器人程式開發與維護。3. 機台控制系統的導入與開發。4. 設備開發試、量產驗正與問題點分析。,台中市南屯區,經歷不拘,大學,上市上櫃,40nxo,www.104.com.tw/job/40nxo?jobsource=jolist_c_relevance
9/07,QA 測試工程師(台中)-線上面試,九七科技股份有限公司,台中市西屯區,"35,000",*加分條件具備系統壓⼒測試、效能與API測試相關經驗者具備Web或⼿遊測試相關經驗，熟悉軟體測試流程者具資料庫操作能⼒熟悉程式語言：Java、JavaScript、Python..等熟悉Appium、Selenium、,台中市西屯區,2年以上,大學,,735tw,www.104.com.tw/job/735tw?jobsource=jolist_c_relevance
9/06,AZ0200-軟體應用工程師(高雄),QNAP_威聯通科技股份有限公司,高雄市三民區博愛一路55號,待遇面議,"本職缺為企業儲存軟體事業處在高雄辦公室的軟體應用 & 產品優化工作，主要的工作內容有1. Investigate product feedbacks from customer sites, analyze root cause of issues.2. Review existing product design, identify weaknesses and propose, monitor effectiveness.3. Propose solutions to enhance user experience.4. Interact with technical support to serve customer in time.. Co-work with test team to detect fault issues for the quality verification.6. Prepare reports and documentations to enhance knowledge base.擅長工具：Linux、Windows、Mac OS",高雄市三民區,經歷不拘,大學,員工1300人,65e1i,www.104.com.tw/job/65e1i?jobsource=jolist_c_relevance
9/06,(MES)製程程式設計工程師,希世比能源科技股份有限公司,台南市官田區工業西路16號,"35,000",1.生產製造系統規劃及維護2.資訊系統程式開發3.系統分析及問題排除4.其他專案及主管交辦事項※具PHP、Python及MS-SQL維護經驗者尤佳**公司提供上下班交通車(隆田火車站接送)，歡迎投遞**,台南市官田區,經歷不拘,專科,員工620人,3fvjb,www.104.com.tw/job/3fvjb?jobsource=jolist_c_relevance
8/30,全端工程師,盈聖股份有限公司,台中市南屯區大墩十一街346巷11號,"48,000","A.可開發、維護平台營運網站、後台管理系統平台B.第三方 API 串接（金流,  FB, LINE API... etc.）C.協助數據資料整理及報表建置職務技能    1. 使用 PHP VUE.js開發    2. 熟悉 PHP VUE MVC架構使用 Laravel 框架    3. 熟悉 PHP Router路由概念    4. 能夠部署與規劃 RESTful API與 OAuth2",台中市南屯區,2年以上,大學,員工10人,7wt3i,www.104.com.tw/job/7wt3i?jobsource=jolist_c_relevance
9/07,IT軟體電腦工程師,源點科技股份有限公司,台南市歸仁區沙崙綠能科技示範場域,"50,000", Script或Python佳.了解前端網頁、後端資料庫、網頁伺服器運作機制，有參與購物網站架設經驗佳6.具有自學能力，可獨立完成上級交付之研發項目7.熟悉IT相關件英文文閱讀、可與國外人用英文溝通8.擅長整合資源及運用專業能力，解決問題,台南市歸仁區,經歷不拘,專科,,7u1iz,www.104.com.tw/job/7u1iz?jobsource=jolist_c_relevance
9/05,MES工程師,住華科技股份有限公司,台南市善化區台南科學園區環東路二段32號,"45,000","智慧製造相關系統開發與維護- MES功能開發及管理維護- 機台自動化系統整合、開發及維護- 報表需求收集、評估規劃、開發與維護【薪資福利】大學畢業 工程職: 月起薪 32,000元以上 (視學經歷調整)",台南市善化區,2年以上,大學,員工2000人,7kb6h,www.104.com.tw/job/7kb6h?jobsource=jolist_c_relevance
9/04,工研院電光系統所_軟體工程師(E500/高雄前鎮),工研院 _財團法人工業技術研究院,高雄市前鎮區,待遇面議,體系統相關能力：1. 具Design Pattern 或敏捷式開發參與經驗者佳2. 熟悉Python、C++、C＃、Unity經驗者佳3. 具AR/VR相關實戰經驗者佳4. 具AI 手勢、物件辨識模組應用、與影像處理經驗者佳#本職缺工作地,高雄市前鎮區,經歷不拘,碩士,員工6000人,7uvd4,www.104.com.tw/job/7uvd4?jobsource=jolist_c_relevance
9/05,資料科學家(高雄/桃園),鴻海精密工業股份有限公司,高雄市前鎮區成功二路25號,待遇面議,"Job Summary:    The Statistician/Data Scientist will be responsible for all advanced statistical methods utilized for improving product quality, production yield, and factory effectiveness as well as finding the root-causes, along with other consulting services such as customer targeting and lead scoring in support of sales and marketing activities worldwide.Key Responsibilities:• Design, implement, and refine advanced statistical/Machine Learning models to support product quality improvement, increasing yield and factory effectiveness.• Cultivate strong relationships with production line engineers, IT, and other key stakeholders to ensure alignment of modeling initiatives with company objectives and to identify new hypotheses for model improvements.• Scale out modeling capacity by driving infrastructure improvements such as automation of data preparations, model training, implementation, and optimization.• Support integration of models into tools for use by product engineers and business analysts.• Engage with customers to develop and customized data analytics solutions to address special needs.• Address ad hoc queries from management and present actionable recommendations in a clear, concise, and convincing manner.• Communicate the application and benefits of using various predictive modeling techniques to improve decision-making to customers and stakeholders.• Collaborate effectively with team members, whether leading projects or supporting initiatives led by others. • Provide direction, training, and guidance to less experienced team members.",高雄市前鎮區,經歷不拘,碩士,上市上櫃,7aiq8,www.104.com.tw/job/7aiq8?jobsource=jolist_c_relevance
9/05,測試工程師 (榮興自動化科技 ),榮興工業股份有限公司,台南市歸仁區歸仁十三路一段160號5樓之2(國立陽明交通大學台南校區致遠樓),"45,000",1. 依據專案需求擬定測試計劃，並規劃合理有效之測試時程。2. 理解開發功能，進行測試分析、執行及跟進專案項目。3. 設計與撰寫測試計劃與測試案例。4. Bug管理提交與追蹤修正進度。. 根據測試過程與結果，提供改善建議及相關測試報告。6. 協助處理客戶需求或問題，回報相關單位處理並驗證功能。7. 完成主管交辦事宜,台南市歸仁區,2年以上,專科,員工900人,7vwxi,www.104.com.tw/job/7vwxi?jobsource=jolist_c_relevance
9/05,檢測軟體設計工程師(台南),群創光電股份有限公司,台南市新市區環西路一段3號,待遇面議,"1.檢測程式撰寫(VB,C#,Python)2.影像檢測技術開發3.設備資料截取&通訊(RS232/TCPIP)",台南市新市區,經歷不拘,大學,上市上櫃,7g5uv,www.104.com.tw/job/7g5uv?jobsource=jolist_c_relevance
9/06,PHP後端工程師,冶金數位科技有限公司,台中市西屯區市政路402號13樓之B室,待遇面議,JavaScript、Python(加分項)。8.具備良好的團隊合作能力與溝通技巧。,台中市西屯區,1年以上,大學,員工30人,7ndw3,www.104.com.tw/job/7ndw3?jobsource=jolist_c_relevance
9/05,高雄軟體園區-前端工程師,鴻海精密工業股份有限公司,高雄市前鎮區成功二路25號,待遇面議,我們是一個專注在提供資料分析解決方案、顧問服務及平台開發的團隊，成員組成主要包含統計、資料探勘、機器學習、資料庫、數據分析網站平台開發、資料視覺化等背景。我們徵求有高度企圖心的軟體開發工程師來共同打造世界一流之產品，發揮資料科學的商業影響力Responsibilities: • 網頁平台介面開發 • 網頁平台API 開發 • 分析資料整合與串接,高雄市前鎮區,經歷不拘,大學,上市上櫃,6qrx9,www.104.com.tw/job/6qrx9?jobsource=jolist_c_relevance
9/07,資訊部網頁前端工程師,童綜合醫療社團法人童綜合醫院,台中市梧棲區臺灣大道八段699號,"35,000","框架。本公司目前使用以下技術開發網頁 PHP/Python/RWD/HTML/CSS/Javascript/Vue.js/JQuery並串接RESTful API。需對Python, Flask, Pandas, 基本SQL語法有基本之認識",台中市梧棲區,經歷不拘,大學,員工3000人,6sjx5,www.104.com.tw/job/6sjx5?jobsource=jolist_c_relevance
9/05,智慧機械研發工程師(PIM實驗室),富強鑫精密工業股份有限公司,台南市關廟區埤頭里保東路269號(近大灣，歸仁),"36,000",1.專案計畫撰寫與執行2.射出成型及智慧機械相關文獻及專利閱讀及撰寫3.射出成型機參數指標量測及效能分析4.智慧機械應用技術控制程式設計與商品化技術改良.新機種及技術開發6.主管交辦事項,台南市關廟區,經歷不拘,大學,上市上櫃,80kur,www.104.com.tw/job/80kur?jobsource=jolist_b_relevance
9/07,自動化物流軟體開發工程師,大立光電股份有限公司,台中市南屯區精科路11號,待遇面議,1. 製造資訊流程整合與分析。2. 生產數據分析系統程式開發與維護。3. 自動化物流程式開發與分析。4. 自走車控制系統軟體開發。,台中市南屯區,經歷不拘,大學,上市上櫃,40nxv,www.104.com.tw/job/40nxv?jobsource=jolist_b_relevance
9/06,PC-Based/自動化軟體工程師-后科廠,旭東機械工業股份有限公司,台中市后里區后科南路30號,"35,000",1.PC-Based設備規劃/開發/維護;(含PC與PLC交握通訊)2.自動控制、機器視覺、對位演算、雷射光學應用;3.SECS/GEM的系統規劃、開發、維護4.RS232、Socket、TCP/IP、Web Server通訊的元件測試、開發.SQL資料庫管理資料的規劃、開發6.須配合任務加班、出差(提供差旅費、公務車)7.遠距離提供租屋津貼,台中市后里區,經歷不拘,大學,員工900人,4682u,www.104.com.tw/job/4682u?jobsource=jolist_b_relevance
9/04,DBA 資料庫管理師-視訊/線上面談(台中),104人力銀行_一零四資訊科技股份有限公司,台中市西區民權路239號14樓,待遇面議, Shell Script (Bash)、PHP、Python 自動化維運管理，具版本控制及自動化機制部署經驗,台中市西區,2年以上,大學,上市上櫃,7yoru,www.104.com.tw/job/7yoru?jobsource=jolist_b_relevance
9/03,資深後端工程師Senior Backend Engineer,慧穩科技股份有限公司,台中市西屯區市政路500號7樓之6,待遇面議,工作內容:1、負責開發及維護後端Django專案2、負責REST API的開發，優化產品效能必備條件:1、3年以上Python後端開發經驗2、1年以上運維相關工作經驗3、有RESTful API 設計及實作經驗與後端 API 開發經,台中市西屯區,3年以上,大學,,77oyc,www.104.com.tw/job/77oyc?jobsource=jolist_b_relevance
9/07,System Integration Engineer (Software) - Tainan/Hsinchu,IMS_奧地利商艾美斯電子束科技有限公司,台南市新市區,待遇面議,"• After an intensive training period of several months, you take the lead in providing first line service support by participating in service activates and integration of the newest generation of IMS multi-beam mask writer in semiconductor fabs in Taiwan.• You will set up systems that run diverse Linux operating systems and you support the automation of the equipment working procedures. Occasionally you perform Software upgrades or configuration changes. • You will lead troubleshooting and take ownership for finding solutions for system problems.• Write reports of your tasks and activities and support building up standard operation procedures.",台南市新市區,8年以上,碩士,,7w7qw,www.104.com.tw/job/7w7qw?jobsource=jolist_b_relevance
7/25,全端程式工程師,赫斯全球有限公司,台南市永康區永安一街,待遇面議,同資料源，多階數據轉換管理，資料清洗和排程管理。11. 需要依需求學習應用新技術-     (1) 熟悉其一 Vue、Node.js、Python、C#、C/C++等相關程式語言與開發工          具或其他數據分析工具。     (,台南市永康區,經歷不拘,專科,員工70人,7ynz7,www.104.com.tw/job/7ynz7?jobsource=jolist_b_relevance
9/04,全時約聘_工研院電光系統所_助理軟體工程師(E500/高雄前鎮),工研院 _財團法人工業技術研究院,高雄市前鎮區,180, 或敏捷式開發參與經驗者佳2. 熟悉Python、C++、C＃、Unity經驗者佳3. 具AR/VR相關實戰經驗者佳4. 具AI 手勢、物件辨識模組應用、與影像處理經驗者佳#本職缺工作地點為高雄前鎮軟體園區，歡迎應徵!,高雄市前鎮區,經歷不拘,大學,員工6000人,7uvdf,www.104.com.tw/job/7uvdf?jobsource=jolist_b_relevance
9/05,軟體工程師 (榮興自動化科技 ),榮興工業股份有限公司,台南市歸仁區歸仁十三路一段160號5樓之2(國立陽明交通大學台南校區致遠樓),"45,000","1.實踐透過智慧型平台(Webview)讀寫資料庫，達成工業、倉儲等自動化及數據化需求。2.系統開發工程師: a. 對演算法有一定程度了解, 需對自動化設備做客制化開發系統。b. 針對開發無人車的路徑規劃、交通管制、任務排程項目。3. 有自動化控制等基礎知識或工作經驗.",台南市歸仁區,經歷不拘,專科,員工900人,6v0ny,www.104.com.tw/job/6v0ny?jobsource=jolist_b_relevance
5/17,RD20139  資深後端軟體工程師,華碩電腦股份有限公司,台南市中西區,待遇面議,"1. Develop and operate backend systems2. Responsible for workflow automation, process optimization3. Coordinate with technical lead4. Designing, coding, and debugging web applications and services.",台南市中西區,經歷不拘,大學,上市上櫃,7bkh5,www.104.com.tw/job/7bkh5?jobsource=jolist_b_relevance
9/05,資深網頁後端工程師(ERC000),鈺登科技股份有限公司,台南市新市區台南市新市區創業路10號5樓,待遇面議,鈺登現正積極物色具備經驗豐富的網頁工程師，發展資料中心網路交換器的各項軟體服務。期待您一起加入我們，接受挑戰！【你需要做什麼？】● 研發網路交換器服務● 研發交器換自動化測試相關服務【你需要具備什麼？】● 擁有三年以上的Web後端工作經驗，熟悉Node.js的開發。● 熟悉HTML、CSS和JavaScript，能夠與前端工程師有效溝通和協作。● 熟悉RESTful API的設計和開發，並具備良好的API設計能力。● 熟悉資料庫操作，包括資料庫設計、查詢優化和Schema更新等。● 熟悉Docker，能夠使用容器化技術進行部署和管理。● 熟悉網頁自動化測試，能夠使用相應的工具和框架進行測試和錯誤排除。● 具備清楚的邏輯觀念及文件撰寫能力,台南市新市區,3年以上,大學,員工160人,81fmk,www.104.com.tw/job/81fmk?jobsource=jolist_b_relevance
