日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
8/31,亞洲大學精準醫療研究中心專案計畫助理,亞洲大學,台中市霧峰區柳豐路500號,"33,800","工作內容: AI演算法開發, 醫療數據標記, 統計分析, 且能夠快速撰寫 patent & paper",台中市霧峰區,經歷不拘,大學,員工600人,7ls3q,www.104.com.tw/job/7ls3q?jobsource=jolist_c_relevance
9/05,【網頁後端工程師】,星光整合行銷有限公司,台中市西屯區西屯路二段256巷6號2樓之2,"50,999",WHM (cPanel) 基本操作◉加分項目◉⁕Linux，Pagespeed優化，Litespeed，python⁕Cloudflare CDN操作經驗，SSL憑證，網路安全相關經驗⁕Elementor 應用◉各項福利待遇◉⁕,台中市西屯區,經歷不拘,大學,員工30人,7zh53,www.104.com.tw/job/7zh53?jobsource=jolist_c_relevance
9/05,演算法開發工程師,邦睿生技股份有限公司,台中市大里區工業九路118號4樓,待遇面議,1.醫學影像檢測演算法開發與驗證。2.產品功能技術評估。3.稽核與技術文件撰寫。4.其他主管交辨任務。,台中市大里區,經歷不拘,高中,員工73人,786dw,www.104.com.tw/job/786dw?jobsource=jolist_c_relevance
8/31,軟體工程師(軟體三部),和訊股份有限公司,台中市西區台中辦公室,"30,000",熟悉程式設計類: C#、ASP.net、JavaScriptJ、C/C++、Python、SQL具備WebService、WebAPI、TCP/IP開發與整合經驗具備RS232設備控制經驗具備自動化自助設備開發經驗具備多元支付(悠遊卡、一,台中市西區,2年以上,大學,員工120人,7r6dk,www.104.com.tw/job/7r6dk?jobsource=jolist_c_relevance
9/01,遊戲後端工程師,台灣蜂圖誌科技有限公司,台中市西屯區,"40,000","熟悉雲端服務，雲端架構 (Azure, AWS佳)．熟悉Python, NodeJS, 及RESTful API．熟悉RDBMS 或 NoSQL (MongoDB, PostgreSQL)．熟悉並建立可擴張的API Services．有測試",台中市西屯區,經歷不拘,大學,員工60人,7u8b3,www.104.com.tw/job/7u8b3?jobsource=jolist_c_relevance
9/05,結構/土木工程師(無經驗可),鼎匠工程顧問有限公司,台中市西屯區黎明路三段133號8F,"34,000",1.碩士，土木工程研究所或營建工程研究所畢業。2.樂於團隊合作、需高度專注力、對建築結構設計具有興趣。3.會寫程式(matlab、python、VBA等...)4.歡迎應屆畢業生,台中市西屯區,經歷不拘,碩士,員工10人,6lxmj,www.104.com.tw/job/6lxmj?jobsource=jolist_c_relevance
6/13,導航軟體工程師 Navigation,勤工股份有限公司,台中市大雅區員林村神林路１段267巷26號,待遇面議,1. 開發派車軟體、無人搬運車通訊系統軟體設計與周邊I/O控制整合2. 開發無人載具之調度軟體、通訊系統軟體設計3. 軟體及演算法開發：    3-1. 感測融合     3-2. 物件偵測、辨識與追蹤     3-3. 決策控制     3-4. 模擬驗證     3-5. 車間通訊工作內容     3-6. 軟體工程     3-7. 高精地圖     3-8. 車輛定位4. 定位(SLAM)開發應用 . 需偕同電控、機構、上位軟體等跨領域專案開發,台中市大雅區,經歷不拘,大學,員工24人,7ywt6,www.104.com.tw/job/7ywt6?jobsource=jolist_c_relevance
9/01,DevOps Engineer,長佳智能股份有限公司,台中市西區台灣大道二段573號8樓,"40,000",1.開發、維護與管理相關工具達成自動化營運以提高工程效率。2.提出建議並推動系統架構改善計畫與優化現有流程。3.透過RCA(Root Cause Analysis)發現正式環境的關鍵問題後找出可靠的解決方案。4.持續交付自動化和隨需容量管理解決方案。.為內部部署開發配置和基礎設施解決方案。6.持續更新、追踪和解決技術問題。7.持續評估新技術選項和供應商產品，使用最佳解決方案確保核心與關鍵系統安全性。,台中市西區,5年以上,大學,員工70人,82ugu,www.104.com.tw/job/82ugu?jobsource=jolist_c_relevance
9/04,D4000 APP程式開發工程師(iOS)【台中】,富邦媒體科技股份有限公司(富邦momo),台中市北屯區文心路四段955號9樓,待遇面議,Python / Groovy / Ruby / Jenkins / Slack / Fastlane / XCtest /XCode Server3. Source Control: Gitlab / Sourcetree4. iOS 相關 :,台中市北屯區,1年以上,專科,員工2900人,7lsto,www.104.com.tw/job/7lsto?jobsource=jolist_c_relevance
4/28,軟體研發人員,台灣基礎開發科技股份有限公司,台中市大里區國光路一段68號,"30,000",1.網路設備監控程式撰寫2.網路設備監控程式維護3.大數據程式撰寫,台中市大里區,經歷不拘,大學,員工15人,7cwx1,www.104.com.tw/job/7cwx1?jobsource=jolist_c_relevance
9/05,軟體研發工程師(軟體研發部門),天下數位科技股份有限公司,台中市北區漢口路四段367號11樓,"26,400",1. 主要為軟體開發2. 維護基本資料型態、常數、變數與運算式 3. 物件導向設計4. 軟體執行測試、異常排除我們看重的是能力及態度，無相關經歷亦可 !!--- 只要有心，誠摯歡迎加入我們的團隊 ---,台中市北區,經歷不拘,高中,員工85人,2uw6x,www.104.com.tw/job/2uw6x?jobsource=jolist_c_relevance
9/01,資深遊戲後端工程師,台灣蜂圖誌科技有限公司,台中市西屯區,"60,000","知識．熟悉雲端服務，雲端架構 (Azure, AWS佳)．熟悉Python, NodeJS, 及RESTful API．熟悉RDBMS 或 NoSQL (MongoDB, PostgreSQL)．熟悉並建立可擴張的API Services",台中市西屯區,經歷不拘,大學,員工60人,7t12c,www.104.com.tw/job/7t12c?jobsource=jolist_c_relevance
9/05,數據工程師(學士),弈樂科技股份有限公司,台中市西屯區安和東路3號6樓,"35,000",***應徵時請附上作品集、文案、自傳、證照等加分文件*** 1.	需求分析及規劃資料萃取、資料轉置、資料清理 2.	數據分析、資訊視覺化、說明分析結果、提出建議及後續成效評估3.	雲端儲存設備、雲端資料庫及分析系統建置與基本維護※工作待遇依個人經歷及專長等條件參考核定，如相關經歷豐富可議更優渥薪資，歡迎能力優秀的您應徵面談,台中市西屯區,經歷不拘,大學,員工200人,6kssy,www.104.com.tw/job/6kssy?jobsource=jolist_c_relevance
9/06,系統軟體開發工程師,久正光電股份有限公司,台中市西屯區工業六路8號,"35,000",1. ARM Based 嵌入式系統硬體/ 軟體&韌體開發2. Embedded Linux OS BSP / Driver 開發3.Image Processing / Algorithm 開發4.協助客戶問題解決及分析,台中市西屯區,經歷不拘,專科,上市上櫃,6ol9m,www.104.com.tw/job/6ol9m?jobsource=jolist_c_relevance
6/14,控台助理｜台中頂級夜店SuperHouse,秀屋國際經紀傳播有限公司,台中市南屯區大觀路161號,"35,000",-無經驗可-1. 協助舞台部門2. 協助燈光控制3. 具有藝術美感底子、愛護器材https://super-house.club,台中市南屯區,經歷不拘,學歷不拘,員工50人,7m8gm,www.104.com.tw/job/7m8gm?jobsource=jolist_c_relevance
8/22,後端軟件開發工程師,MeterSquare Limited_香港商團博手機應用有限公司,台中市西區臺灣大道二段545號4樓1室,"42,000",職位摘要：作為後端軟件開發工程師，您將負責設計、開發和維護高效、可靠的後端系統和應用程序。您需要具備廣泛的技術知識，熟悉不同的後端技術堆棧和開發框架，並能夠與團隊成員協作，確保項目成功交付。職責與職務：設計和開發高性能、可擴展的後端系統和API，用於支持軟件產品的核心功能。與前端開發人員和產品團隊合作，確定需求並設計適當的後端解決方案。實施數據庫設計和優化，確保數據的完整性、安全性和高效性。處理系統的性能優化和擴展性問題，確保系統能夠應對高流量和負載。確保代碼質量和可靠性，進行代碼審查和單元測試，修復錯誤和漏洞。與團隊成員合作，解決軟件開發過程中的技術挑戰和問題。監控和維護後端系統的運行狀態，解決生產環境中的問題。持續學習新技術和行業趨勢，並分享知識和最佳實踐。優先考慮的技能：具備雲端開發和部署經驗，如AWS、Azure或Google Cloud。熟悉微服務架構和容器技術，如Docker和Kubernetes。具備大型系統或高流量應用程序的開發經驗。熟悉網絡安全和身份驗證的基本原則和最佳實踐。,台中市西區,3年以上,專科,員工30人,81hk6,www.104.com.tw/job/81hk6?jobsource=jolist_c_relevance
9/01,Tech Lead,長佳智能股份有限公司,台中市西區台灣大道二段573號8樓,待遇面議,1. 與產品開發團隊合作，確保系統的可靠性、可擴展性、可維護性和安全性。2. 制定和執行SRE最佳實踐，包括監控和警報、事故回應、容量規劃和災難恢復，並在所有產品開發團隊中實施。3. 與SRE合作，主動識別和實施共同的實踐、工具和平台，以提高所有團隊開發人員的效率。4. 領導、指導和管理每個產品開發團隊中的SRE團隊。. 保持與行業趨勢的同步，並推廣DevOps文化和最佳實踐。,台中市西區,7年以上,大學,員工70人,82ubl,www.104.com.tw/job/82ubl?jobsource=jolist_c_relevance
8/31,人工智慧中心_學士級專任(約聘)研究助理,中山醫學大學附設醫院,台中市南區建國北路一段110號,"31,000",1.臨床數據收集與分析2.運用資料進行視覺化報表製作3.協助研究計畫執行4.其他主管交辦事項,台中市南區,經歷不拘,大學,員工2900人,7ywh8,www.104.com.tw/job/7ywh8?jobsource=jolist_c_relevance
9/01,研發部第六組-助理、副、工程師,海昌隱形眼鏡_永勝光學股份有限公司,台中市大雅區科雅二路8號,"34,500",1. 分析儀器操作與維護(GC、LC、UV-VIS)2. 分析方法開發、確效與驗證3. 新產品開發、文獻收集與相關測試4. 實驗架構設計，執行與相關數據彙整. SOP擬定與ISO文件撰寫6. 國際期刊、專案撰寫與投稿---------------------------------平常上班時間為正常班0830-1730；約一年左右會輪到一次中班：1300-2200；每次約上半年中班,台中市大雅區,2年以上,碩士,員工1500人,7en53,www.104.com.tw/job/7en53?jobsource=jolist_c_relevance
9/06,網頁前端工程師,熱點自媒體有限公司,台中市西區忠明里美村路1段22號7樓之3,"45,000",★★★ 需提供網頁設計作品 ★★★❈ 工作內容&需求 ❈☞能與後端工程師高效溝通，處理數據 ☞熟悉Wordpress架站設定及維護☞分析設計前端架構，提升網頁介面質感與使用者體驗☞具備視覺美感與版面編排設計能力☞學習能力強，可團體合作亦可獨立作業☞了解前端語言基礎（HTML、CSS、JavaScript、jQuery）  ☞有設計RWD經驗佳☞主管交辦事項,台中市西區,1年以上,專科,員工15人,80j3n,www.104.com.tw/job/80j3n?jobsource=jolist_c_relevance
8/31,CTO 技術長,赫雅商務股份有限公司,台中市西屯區潮洋里市政北二路282號20樓之5,待遇面議,招募CTO技術大神• 負責公司的技術決策和系統架構的設計與實現。• 參與整個項目和新框架的設計，並完成核心代碼的設計，完善各個項目技術工程。• 領導團隊進行現有平台之測試與驗證。• 管理公司內部系統開發專案之流程（如：前置規劃、流程分析、解決方案評估、分析設計、系統開發、資料驗證、平台測試、使用者測試）。 • 了解相關單位對於資訊化之需求，擬定合適之解決方案，協助整體資訊之發展與應用。 • 負責技術風險之管理與排除。須有3年以上開發經驗，2年以上管理經驗，具有良好的溝通能力，系統分析問題和解決問題能力,台中市西屯區,5年以上,碩士,員工15人,7xd1v,www.104.com.tw/job/7xd1v?jobsource=jolist_c_relevance
9/07,研發工程師,天工精密股份有限公司,台中市太平區新仁路一段44巷8弄24號,待遇面議,"1. 自動化機構及夾治具設計2. 非破壞檢測設備研發 (光學, 渦電流, 超音波)3. 生產機台,設備維護改善及其自動化4. 單機智慧化(Edge computing)系統開發 . 機器人與工業4.0應用6. 深度學習, 影像檢測7. 陶瓷燒結, 研磨配方8. 其他主管交辦事項",台中市太平區,經歷不拘,大學,員工150人,6l9zq,www.104.com.tw/job/6l9zq?jobsource=jolist_c_relevance
9/03,生物資訊分析研究員,百歐精準生物醫學股份有限公司,台中市南屯區精科南路99號4樓-6與4樓之7,"40,000","1. 熟悉NGS資料處理2. 會使用生物資訊學工具(例如 GATK、BWA、VCFTools、SAMtools、Picard、QIIME2 等)3. 會使用Python, R, Perl程式 4. 有分析RNA-Seq、WGS/WES、",台中市南屯區,經歷不拘,大學,員工25人,7bmhe,www.104.com.tw/job/7bmhe?jobsource=jolist_c_relevance
8/31,Python 程式設計講師 - 台中豐原認證中心,聯成電腦有限公司(聯成電腦/聯成外語),台中市豐原區中正路116號,400~1,【業界經驗】至少有python開發經驗五年以上。【授課經驗】若有尤佳，若無則需準備教材試教以確認教學能力。【其它】* 熟 Python程式語言、Scipy、Spark、SQL Server資料庫、資料探勘、統計分析相關經驗。* 需有作品,台中市豐原區,5年以上,大學,員工300人,67e0x,www.104.com.tw/job/67e0x?jobsource=jolist_c_relevance
9/05,BU01-遊戲數值設計師  (台中),博星數位股份有限公司,台中市西屯區朝富路213號22A6(時代廣場CBD大樓),"40,000",1、遊戲規劃(競品分析、 玩法發想、流程規劃)。2、設計與撰寫遊戲企劃及相關機率數值計算。3、風控管理。4、數據分析。,台中市西屯區,經歷不拘,大學,員工90人,5y469,www.104.com.tw/job/5y469?jobsource=jolist_c_relevance
9/07,網頁前端工程師(台中),耀緯科技有限公司,台中市西區台灣大道二段181號,"30,000",1.遊戲官網、手機網頁及行動App內頁面程式開發2.負責網站前端開發並與後端工程師配合完成專案3.與設計師配合開發前端組件，維護並優化前端頁面效能,台中市西區,經歷不拘,高中,員工10人,78idn,www.104.com.tw/job/78idn?jobsource=jolist_c_relevance
8/07,資深系統開發工程師/主管 | FG04008565,104獵才顧問_一零四資訊科技股份有限公司,台中市北區,待遇面議,Python、後端、Node.js、JAVA、Golang1.至少3年以上的網路安全或相關工作經驗2.熟悉了解最新的零信任身分驗證技術和趨勢3.零信任 VPN 網路的設計和實施4.設計、開發和部署零信任身分驗證解決方案.擁有相關的學士,台中市北區,5年以上,碩士,員工820人,82qd3,www.104.com.tw/job/82qd3?jobsource=jolist_c_relevance
8/31,電子商務主管,鴻鼎菓子有限公司,台中市豐原區圓環北路二段399號,待遇面議,"1. 品牌經營、官網活動、檔期活動、專案的行銷提案，並執行，改善及成效統計與追蹤。2.熟悉各類主流社群媒體及電商平台運作，因應產品以及市場趨勢做出分析及因應對策。3. 市場調查與分析，並產出有效的行銷戰略並讓其落地實踐。4. 具社群相關經驗者, 文案撰寫能力為必備。. 工作時間的80%在電子商務相關，另20%彈性調整。6. 主管其他交辦事項。6. 正面積極主動性格：能自我管理與自我驅策, 是普世價值與基本的行為。★薪資為內含全勤獎金1500元★★ 薪資的部分是依據您不含加班的月薪再加上3000~5000元，會依照過去資歷與實力敘薪 (面試時需要請您附上扣繳憑單或是攜帶過去半年領薪時的金流, 懇請海涵)★ 謝謝",台中市豐原區,6年以上,專科,員工43人,602j2,www.104.com.tw/job/602j2?jobsource=jolist_c_relevance
9/04,博士學位高薪實習計畫:大數據與系統模擬工業應整合研發人才(台中辦公室),皮托科技股份有限公司,台中市南屯區,"60,000",1高薪實習一年留任原單位或媒合其他產業2.2022/3月取得備博士學位證書為主3 自動化系統數位分身應用4大數據整合應用解決方案機器人模擬,台中市南屯區,經歷不拘,博士,員工30人,6riew,www.104.com.tw/job/6riew?jobsource=jolist_c_relevance
8/31,Python 資深程式設計講師 - 台中豐原認證中心,聯成電腦有限公司(聯成電腦/聯成外語),台中市豐原區中正路116號,350~1,【業界經驗】至少有python開發經驗七年以上。【授課經驗】三年以上尤佳。【其它】* 熟 Python程式語言、Scipy、Spark、SQL Server資料庫、資料探勘、統計分析相關經驗。* 需有作品or開發程式範例。,台中市豐原區,7年以上,大學,員工300人,6g3dw,www.104.com.tw/job/6g3dw?jobsource=jolist_c_relevance
9/05,系統工程師(台中),"Kingdom Flow Control Co., Ltd._世寶機器五金股份有限公司",台中市南屯區五權西路二段1118號,待遇面議,1.  負責產業自動化-系統專案規劃及開發。2.  解決方案Solution之系統軟體開發者角色。3.  與國外技術對應。4.  至客戶端現場試車。,台中市南屯區,1年以上,專科,員工1550人,7m34s,www.104.com.tw/job/7m34s?jobsource=jolist_c_relevance
9/06,軟體設計工程師,雷雲創新股份有限公司,台中市梧棲區草湳里西環路18號,待遇面議,1. 負責軟體之分析、設計以及程式撰寫。2. 演算法實作與開發。3. 執行軟體架構與模組設計。4. 進行軟體之測試與優化。7.具備Robot Operation System(ROS)相關軟體開發經驗。,台中市梧棲區,2年以上,碩士,員工20人,80h97,www.104.com.tw/job/80h97?jobsource=jolist_c_relevance
9/05,LTC- SRE/DevOps工程師 (AWS/GCP) -台中/台北,Spring Professional_藝珂人事顧問股份有限公司躍科分公司,台中市西屯區,待遇面議,1. 2年以上SRE/DevOps工作經驗2. 具備自動化腳本開發經驗3. 熟悉GCP或AWS4. 具備CI/CD實務經驗. 具備網路監控與測試維運經驗,台中市西屯區,2年以上,大學,,83i13,www.104.com.tw/job/83i13?jobsource=jolist_c_relevance
8/14,C# 軟體工程師,驓勤爵也國際有限公司,台中市西區英才路510號,"32,000",為公司獨立運作IT部門，負責代工客戶或合作夥伴所需相關IT之業務部門崇尚自律學習，採半自主性的彈性管理重視團隊合作精神，故不要被職位給侷限自己的發展業務需求多半以客戶需求為主，所配合的客戶群非常廣泛故在產品開發上會有各種不同的挑戰，包括內部後勤系統等所以在技術成面上，會需要有豐富想法且喜歡創新的您無經驗可以，但需要有積極的態度工作內容：1. C# ASP.Net Core MVC為基底開發網頁應用程式2. 以ReactJS框架假設的後台網頁3. Docker環境操作 (自動佈署 | 資料庫 | 微服務)4. 維護現有的內部系統. 撰寫及開發新的網頁或系統程式6. 資料庫數據操作及倉儲系統架設7. 與其它專案小組配合API串接8. 與其它平台API串接若您對開發有熱程且有自我想法若您也想成為全端技術人員若您也想從工程師轉變管理階層甚至想成為一位經營者只要您願意主動自我提升，公司就有相對資源輔佐您若有朝一日想轉換跑道，公司也有非常豐富的其它管道資源,台中市西區,經歷不拘,專科,員工8人,7mi5s,www.104.com.tw/job/7mi5s?jobsource=jolist_c_relevance
6/09,研究助理,臺中榮民總醫院,台中市西屯區臺灣大道四段1650號,"38,125",一.甄試條件，須具備1至2項條件1.國內碩士(含)以上畢業，醫療、護理、醫放、醫技或公共衛生相關科系畢業佳。2.熟悉統計分析程式 (SAS/SPSS/STAT/R/python)，並具備統計概念3.有分析臨床資料相關經驗者尤佳。4,台中市西屯區,經歷不拘,碩士,員工4000人,80sew,www.104.com.tw/job/80sew?jobsource=jolist_c_relevance
8/31,資訊發展處研究發展組約聘僱程式設計師,亞洲大學,台中市霧峰區柳豐路500號,"27,810",SQL Server或PHP+MySQL、Python；應用於系統開發、測試、雲端服務平台網站及資料庫管理  3.校務行政系統、校園APP平台開發維護  4.智慧校園系統、大數據分析與統計、戰情儀表板(Dashboard)之規劃與開發  5.主管,台中市霧峰區,經歷不拘,大學,員工600人,75ric,www.104.com.tw/job/75ric?jobsource=jolist_c_relevance
8/30,Docker工程師,億集創見應用科技股份有限公司,台中市西區臺灣大道二段239號7樓之4,待遇面議,GW-python docker化,台中市西區,經歷不拘,大學,員工50人,7fjn6,www.104.com.tw/job/7fjn6?jobsource=jolist_a_relevance
9/06,DevOps 工程師,禾碩資訊股份有限公司,台中市西屯區市政北二路282號8樓之9,"35,000","【工作簡述】1.    開發流程自動化，以利工程團隊更專注於產品研發上。2.    日常系統部署與監控。3.    DevOps 工具系統評估與實施。【必備技能】1.	熟悉 Linux, Docker, Kubernetes, Gitlab CI/CD2.	任一雲端平台及服務運維經驗(AWS,GCP)3.	瞭解網路基本技術，熟悉TCP/IP協定原理4.	能撰寫 Shell 腳本以完成日常工作【加分條件】1.	善於跨部門溝通合作2. 	具備相關專業證照3.	具三方 API 串接經驗 (如 Slack, Telegram, Notion)",台中市西屯區,1年以上,大學,員工45人,7mh63,www.104.com.tw/job/7mh63?jobsource=jolist_a_relevance
9/03,(政府標案)業務 Sales Representative(台中),萊泀股份有限公司,台中市西屯區東區新莊里新莊街129巷70弄1號,"35,000",1.開發新客戶並做好客戶關係管理，定期維護客戶資料，完成業務庶務行政工作2.擔任業務及公關角色，將核心產品與企業理念行銷給客戶，並蒐集市場資訊回饋給公司內部3.負責政府採購案及標案備案所需文件、資料，滿足專案目標，並參與最終驗收4.與技術團隊合作，提供軟體解決方案給客戶.具備軟體產業知識或經驗尤佳,台中市西屯區,經歷不拘,學歷不拘,遠端工作,7tdzb,www.104.com.tw/job/7tdzb?jobsource=jolist_a_relevance
9/06,.NET 軟體設計師（E6）台中,資通電腦股份有限公司,台中市西屯區,待遇面議,開發，.NET實務開發經驗需3年以上加分條件：　- 前端框架 Angular 或 Vue.js　- 有Python相關程式開發經驗    - 有SA相關經驗尤佳您會想加入的原因：　1.於科技大廠能學習相關產業經驗　2.表現優良有,台中市西屯區,3年以上,專科,上市上櫃,79737,www.104.com.tw/job/79737?jobsource=jolist_a_relevance
9/04,技術部主管,安卓資訊股份有限公司,台中市西屯區永福路22巷26號1樓,待遇面議,- 負責規劃、管理與執行公司開發專案。- 管理前端和後端開發團隊，協助團隊達成項目目標。- 負責項目時程管理，並確保項目達成預期的品質與成效。- 持續改善研發流程，以提高團隊效率。- 負責研發團隊技術教育訓練。- 6年以上系統開發經驗 (具大型專案開發經驗)- 熟悉MS SQL或postgreSQL資料庫- 具EIP ，電子表單，薪資系統，排班相關模組功能開發經驗者佳- 熟  C# ，.net core 5.0開發- 熟 ASP.net MVC 、WEB FORM開發- 熟前端開發框架工具尤佳  如 Vue 3   TypeScript- 具有溝通協調能力，與客戶訪談及撰寫SA/SD  文件之能力,台中市西屯區,3年以上,專科,遠端工作,81xf4,www.104.com.tw/job/81xf4?jobsource=jolist_a_relevance
8/09,逢甲大學 創能學院 約聘專任講師1名,逢甲大學,台中市西屯區文華路100號 創能學院,"60,480","徵才單位：逢甲大學創能學院擬聘職稱：約聘專任講師人數：1人擬起聘日期：113年2月1日應徵條件：1.具資訊工程相關科系博士候選人資格2.有熱誠從事程式設計教學3.專長領域需求如下：C, C++, VC, VB, Python, R",台中市西屯區,經歷不拘,碩士,員工1074人,7verp,www.104.com.tw/job/7verp?jobsource=jolist_a_relevance
8/14,中國醫藥大學癌生中心誠徵生物資訊博士後研究員/助理研究員,中國醫藥大學,台中市北區學士路91號,"56,650","。所需能力：非全部必備，也歡迎願意學習者加入。1. 具使用linux伺服器經驗。2. 有程式撰寫(Perl, R, Python, C等)之經驗。3. 數據分析之經驗，尤其是基因體相關數據。4. 具有PHP, MySQL 之相關經驗。",台中市北區,經歷不拘,博士,,81uei,www.104.com.tw/job/81uei?jobsource=jolist_a_relevance
9/05,中區資訊室約聘程式設計師（工作地點：台中慈院）,佛教慈濟醫療財團法人,台中市潭子區豐興路一段66號,"30,000",◆ 中區資訊室約聘程式設計師（工作地點：台中慈院）　1.大學(含)以上，資訊或醫療資訊相關科系畢業。　2.工作經驗不拘，有資訊相關產業背景尤佳。　3.具資料庫、演算法知識及資訊技能：ASP.NET、Java、PHP、Python、,台中市潭子區,經歷不拘,大學,,7yjlp,www.104.com.tw/job/7yjlp?jobsource=jolist_a_relevance
9/05,數據工程師(碩士),弈樂科技股份有限公司,台中市西屯區安和東路3號6樓,"44,000",***應徵時請附上作品集、文案、自傳、證照等加分文件*** 1.	需求分析及規劃資料萃取、資料轉置、資料清理 2.	數據分析、資訊視覺化、說明分析結果、提出建議及後續成效評估3.	雲端儲存設備、雲端資料庫及分析系統建置與基本維護※工作待遇依個人經歷及專長等條件參考核定，如相關經歷豐富可議更優渥薪資，歡迎能力優秀的您應徵面談,台中市西屯區,經歷不拘,碩士,員工200人,7n8pg,www.104.com.tw/job/7n8pg?jobsource=jolist_a_relevance
9/03,前端工程主管(台中),萊泀股份有限公司,台中市中區,"1,800","【職務需求】1. 需負責前端網頁設計、開發2. 熟悉基本 Javascript、HTML、CSS 語法應用3. 熟悉基本 ajax、web 應用程式架構4. 具備參與團隊合作、與客戶互動討論意願. 具備程式軟體及網站技術與流程相關知識學習熱忱6. 對於敏捷式開發有興趣7. 有 Vue 相關經驗8. 有 Typescript, sass/scss 相關經驗9. 有 UI/UX設計、web 應用程式相關開發經驗10. 有 Git 或其他版控軟體使用經驗11. 願意嘗試及分享新網頁技術12.需開發過大型系統經驗13.帶領團隊(台灣、印度)，須具備流利英文溝通能力及撰寫英文規格書14.負責團隊開發成敗",台中市中區,經歷不拘,學歷不拘,遠端工作,7yq63,www.104.com.tw/job/7yq63?jobsource=jolist_a_relevance
9/01,php後端工程師,思想家網路行銷有限公司,台中市西屯區市政路500號18樓之8,"40,000",網站架設、後端資料庫等應用邏輯4. 具有WordPress & WooCommerce 外掛開發和修改能力【加分條件】1. Wordpress外掛展示2. 實作過 Python、PHP 爬蟲應用 3. 熟悉SEO原理和方法【公司福,台中市西屯區,1年以上,大學,,812b5,www.104.com.tw/job/812b5?jobsource=jolist_a_relevance
9/06,後端工程師,熱點自媒體有限公司,台中市西區忠明里美村路1段22號7樓之3,"51,000",❈ 工作內容&需求 ❈☞Cloudflare CDN操作經驗，SSL憑證☞具資料保護、安全防護設計經驗與觀念☞建置WordPress網站、日常維運工作、版面改動及對故障進行分析、判定與排除異常 ☞資料庫串接，後端程式代碼品質維護與控管☞具MS SQL MySQL資料庫設計應用經驗☞有使用 SFTP 經驗佳 ☞主管交辦事項,台中市西區,1年以上,專科,員工15人,80j65,www.104.com.tw/job/80j65?jobsource=jolist_a_relevance
8/14,MIS 系統工程師 (支援組),驓勤爵也國際有限公司,台中市西屯區,"28,000",操作。. 有碰過 arduino or 樹莓6. python團隊重視分工合作/溝通/學習，也同樣重視文件製作與編寫。No Team No Game. 歡迎一起來團隊努力。,台中市西屯區,經歷不拘,大學,員工8人,7qthq,www.104.com.tw/job/7qthq?jobsource=jolist_a_relevance
7/14,資深軟體工程師,旭祐科技股份有限公司,台中市北屯區文心路三段447號5樓D室,"50,000",心態1. 具備創業家精神，發現問題，解決問題2. 不達目的絕不終止的狼性3. 搭配深度研究能力的好奇心和創造力軟體設計開發1. 參與團隊進行現有軟體之開發、測試與驗證。2. 協助管理整個軟體開發專案之流程（如：前置規劃、流程分析、解決方案評估、系統分析、系統設計、系統開發、資料驗證、系統測試、使用者測試）。3. 了解相關單位對於資訊化之需求，思考合適之解決方案，協助整體資訊之發展與應用。4. 進行專案過程中必要之溝通協調工作。. 負責專案風險之管理與排除。6. 推動部門中長期經營策略規劃，協助完成公司中長期企劃案，以確保穩定成長。,台中市北屯區,10年以上,大學,距捷運文心中清站約270公尺,7yix5,www.104.com.tw/job/7yix5?jobsource=jolist_a_relevance
9/07,軟體工程師(系統整合),華凌光電股份有限公司,台中市大雅區科雅路31號5樓,待遇面議,.Raspberry pi 系統Python程式設計用於常熟模組出場測試驗證7.Raspberry pi 系統design test script for touch panel calibration8.Arduino 程式設計開發9.,台中市大雅區,3年以上,大學,員工1130人,7ijmz,www.104.com.tw/job/7ijmz?jobsource=jolist_a_relevance
9/03,前端工程師(F2E) RWD Vue.js、react、angular(可遠端)(需有經驗),萊泀股份有限公司,台中市西區,"40,000","【職務需求】1. 需負責前端網頁設計、開發2. 熟悉基本 Javascript、HTML、CSS 語法應用3. 熟悉基本 ajax、web 應用程式架構4. 具備參與團隊合作、與客戶互動討論意願. 具備程式軟體及網站技術與流程相關知識學習熱忱6. 對於敏捷式開發有興趣【加分條件】1. 有 JQuery, Angular, Vue 相關經驗2. 有 Typescript, sass/scss 相關經驗3. 有 UI/UX設計、web 應用程式相關開發經驗4. 有 Git 或其他版控軟體使用經驗. 願意嘗試及分享新網頁技術",台中市西區,經歷不拘,學歷不拘,,7exr2,www.104.com.tw/job/7exr2?jobsource=jolist_a_relevance
8/14,中國醫藥大學癌生中心誠徵生物資訊學士或碩士級研究助理,中國醫藥大學,台中市北區學士路91號,"31,520","或生物相關系所畢業。所需能力： 下面擇一即可(對應上方工作內容)，非常歡迎願意學習者加入。1.熟悉linux (具管理伺服器經驗佳)。2.有程式撰寫(Perl, R, Python, C等)、數據分析之經驗。3.具有PHP, MySQL或其",台中市北區,經歷不拘,大學,,7elyp,www.104.com.tw/job/7elyp?jobsource=jolist_a_relevance
